,Hood_ID,NeighbourhoodName,City,Premises_Type
3449,56,Leaside-Bennington (56),Toronto,Educational
3450,56,Leaside-Bennington (56),Toronto,Other
3451,56,Leaside-Bennington (56),Toronto,Other
3452,56,Leaside-Bennington (56),Toronto,Outside
3453,56,Leaside-Bennington (56),Toronto,House
3454,56,Leaside-Bennington (56),Toronto,Other
3455,56,Leaside-Bennington (56),Toronto,Apartment
3456,56,Leaside-Bennington (56),Toronto,Other
3457,56,Leaside-Bennington (56),Toronto,Other
3458,56,Leaside-Bennington (56),Toronto,Other
3459,56,Leaside-Bennington (56),Toronto,Other
3460,56,Leaside-Bennington (56),Toronto,House
3461,56,Leaside-Bennington (56),Toronto,House
3462,56,Leaside-Bennington (56),Toronto,Educational
3463,56,Leaside-Bennington (56),Toronto,Apartment
3464,56,Leaside-Bennington (56),Toronto,Outside
3465,56,Leaside-Bennington (56),Toronto,House
3466,56,Leaside-Bennington (56),Toronto,House
3467,56,Leaside-Bennington (56),Toronto,House
3468,56,Leaside-Bennington (56),Toronto,Other
3469,56,Leaside-Bennington (56),Toronto,Other
3470,56,Leaside-Bennington (56),Toronto,Other
3471,52,Bayview Village (52),Toronto,Transit
3472,56,Leaside-Bennington (56),Toronto,Other
3473,56,Leaside-Bennington (56),Toronto,Other
3474,56,Leaside-Bennington (56),Toronto,Other
3475,56,Leaside-Bennington (56),Toronto,Other
3476,56,Leaside-Bennington (56),Toronto,Other
3477,56,Leaside-Bennington (56),Toronto,Other
3478,56,Leaside-Bennington (56),Toronto,Commercial
3479,48,Hillcrest Village (48),Toronto,Educational
3480,56,Leaside-Bennington (56),Toronto,House
3481,56,Leaside-Bennington (56),Toronto,House
3482,56,Leaside-Bennington (56),Toronto,Outside
3483,56,Leaside-Bennington (56),Toronto,Other
3484,56,Leaside-Bennington (56),Toronto,Educational
3485,56,Leaside-Bennington (56),Toronto,Outside
3486,56,Leaside-Bennington (56),Toronto,Educational
3487,55,Thorncliffe Park (55),Toronto,Apartment
3488,56,Leaside-Bennington (56),Toronto,Apartment
3489,56,Leaside-Bennington (56),Toronto,Outside
3490,56,Leaside-Bennington (56),Toronto,House
3491,56,Leaside-Bennington (56),Toronto,Outside
3492,56,Leaside-Bennington (56),Toronto,House
3493,56,Leaside-Bennington (56),Toronto,Other
3494,56,Leaside-Bennington (56),Toronto,Other
3495,56,Leaside-Bennington (56),Toronto,House
3496,56,Leaside-Bennington (56),Toronto,House
3497,56,Leaside-Bennington (56),Toronto,House
3498,56,Leaside-Bennington (56),Toronto,Other
3499,56,Leaside-Bennington (56),Toronto,Other
3500,56,Leaside-Bennington (56),Toronto,Other
3501,56,Leaside-Bennington (56),Toronto,Other
3502,56,Leaside-Bennington (56),Toronto,House
3503,56,Leaside-Bennington (56),Toronto,House
3504,56,Leaside-Bennington (56),Toronto,Apartment
3505,56,Leaside-Bennington (56),Toronto,House
3506,56,Leaside-Bennington (56),Toronto,House
3507,56,Leaside-Bennington (56),Toronto,House
3508,56,Leaside-Bennington (56),Toronto,Educational
3509,53,Henry Farm (53),Toronto,Outside
3510,48,Hillcrest Village (48),Toronto,Other
3511,52,Bayview Village (52),Toronto,Outside
3512,53,Henry Farm (53),Toronto,Outside
3513,52,Bayview Village (52),Toronto,Transit
3514,52,Bayview Village (52),Toronto,Other
3515,53,Henry Farm (53),Toronto,Other
3516,48,Hillcrest Village (48),Toronto,House
3517,52,Bayview Village (52),Toronto,Other
3518,53,Henry Farm (53),Toronto,Outside
3519,52,Bayview Village (52),Toronto,House
3520,53,Henry Farm (53),Toronto,Apartment
3521,48,Hillcrest Village (48),Toronto,Educational
3522,52,Bayview Village (52),Toronto,House
3523,53,Henry Farm (53),Toronto,Apartment
3524,48,Hillcrest Village (48),Toronto,House
3525,52,Bayview Village (52),Toronto,Apartment
3526,53,Henry Farm (53),Toronto,Apartment
3527,54,OConnor-Parkview (54),Toronto,Outside
3528,54,OConnor-Parkview (54),Toronto,Outside
3529,54,OConnor-Parkview (54),Toronto,Apartment
3530,54,OConnor-Parkview (54),Toronto,House
3531,54,OConnor-Parkview (54),Toronto,Other
3532,54,OConnor-Parkview (54),Toronto,Other
3533,54,OConnor-Parkview (54),Toronto,Apartment
3534,54,OConnor-Parkview (54),Toronto,Commercial
3535,54,OConnor-Parkview (54),Toronto,Other
3536,54,OConnor-Parkview (54),Toronto,Outside
3537,54,OConnor-Parkview (54),Toronto,House
3538,54,OConnor-Parkview (54),Toronto,Other
3539,54,OConnor-Parkview (54),Toronto,Other
3540,54,OConnor-Parkview (54),Toronto,Outside
3541,54,OConnor-Parkview (54),Toronto,Apartment
3542,56,Leaside-Bennington (56),Toronto,Educational
3543,54,OConnor-Parkview (54),Toronto,Outside
3544,54,OConnor-Parkview (54),Toronto,House
3545,54,OConnor-Parkview (54),Toronto,Other
3546,54,OConnor-Parkview (54),Toronto,Outside
3547,54,OConnor-Parkview (54),Toronto,Outside
3548,54,OConnor-Parkview (54),Toronto,Outside
3549,54,OConnor-Parkview (54),Toronto,Outside
3550,54,OConnor-Parkview (54),Toronto,Educational
3551,54,OConnor-Parkview (54),Toronto,Apartment
3552,54,OConnor-Parkview (54),Toronto,House
3553,54,OConnor-Parkview (54),Toronto,Outside
3554,54,OConnor-Parkview (54),Toronto,Commercial
3555,54,OConnor-Parkview (54),Toronto,Other
3556,54,OConnor-Parkview (54),Toronto,House
3557,54,OConnor-Parkview (54),Toronto,Apartment
3558,54,OConnor-Parkview (54),Toronto,House
3559,54,OConnor-Parkview (54),Toronto,Outside
3560,54,OConnor-Parkview (54),Toronto,House
3561,54,OConnor-Parkview (54),Toronto,Outside
3562,54,OConnor-Parkview (54),Toronto,Outside
3563,54,OConnor-Parkview (54),Toronto,Commercial
3564,54,OConnor-Parkview (54),Toronto,Outside
3565,54,OConnor-Parkview (54),Toronto,House
3566,54,OConnor-Parkview (54),Toronto,House
3567,54,OConnor-Parkview (54),Toronto,Commercial
3568,54,OConnor-Parkview (54),Toronto,Commercial
3569,54,OConnor-Parkview (54),Toronto,Commercial
3570,54,OConnor-Parkview (54),Toronto,Apartment
3571,54,OConnor-Parkview (54),Toronto,Apartment
3572,54,OConnor-Parkview (54),Toronto,Other
3573,54,OConnor-Parkview (54),Toronto,House
3574,54,OConnor-Parkview (54),Toronto,House
3575,54,OConnor-Parkview (54),Toronto,House
3576,54,OConnor-Parkview (54),Toronto,House
3577,54,OConnor-Parkview (54),Toronto,House
3578,54,OConnor-Parkview (54),Toronto,Outside
3579,54,OConnor-Parkview (54),Toronto,Outside
3580,54,OConnor-Parkview (54),Toronto,Outside
3581,54,OConnor-Parkview (54),Toronto,House
3582,55,Thorncliffe Park (55),Toronto,Outside
3583,55,Thorncliffe Park (55),Toronto,Outside
3584,55,Thorncliffe Park (55),Toronto,Commercial
3585,55,Thorncliffe Park (55),Toronto,Outside
3586,55,Thorncliffe Park (55),Toronto,Outside
3587,55,Thorncliffe Park (55),Toronto,Commercial
3588,55,Thorncliffe Park (55),Toronto,Other
3589,55,Thorncliffe Park (55),Toronto,Commercial
3590,55,Thorncliffe Park (55),Toronto,Commercial
3591,55,Thorncliffe Park (55),Toronto,Other
3592,55,Thorncliffe Park (55),Toronto,Other
3593,55,Thorncliffe Park (55),Toronto,Outside
3594,55,Thorncliffe Park (55),Toronto,Outside
3595,55,Thorncliffe Park (55),Toronto,Apartment
3596,55,Thorncliffe Park (55),Toronto,Apartment
3597,55,Thorncliffe Park (55),Toronto,Commercial
3598,55,Thorncliffe Park (55),Toronto,Commercial
3599,55,Thorncliffe Park (55),Toronto,Commercial
3600,55,Thorncliffe Park (55),Toronto,Commercial
3601,55,Thorncliffe Park (55),Toronto,Commercial
3602,55,Thorncliffe Park (55),Toronto,Outside
3603,55,Thorncliffe Park (55),Toronto,Apartment
3604,55,Thorncliffe Park (55),Toronto,Apartment
3605,55,Thorncliffe Park (55),Toronto,Apartment
3606,55,Thorncliffe Park (55),Toronto,Commercial
3607,55,Thorncliffe Park (55),Toronto,Commercial
3608,55,Thorncliffe Park (55),Toronto,Other
3609,55,Thorncliffe Park (55),Toronto,Other
3610,55,Thorncliffe Park (55),Toronto,Outside
3611,55,Thorncliffe Park (55),Toronto,Outside
3612,55,Thorncliffe Park (55),Toronto,Outside
3613,55,Thorncliffe Park (55),Toronto,Apartment
3614,55,Thorncliffe Park (55),Toronto,Outside
3615,52,Bayview Village (52),Toronto,Outside
3616,52,Bayview Village (52),Toronto,Outside
3617,52,Bayview Village (52),Toronto,Apartment
3618,52,Bayview Village (52),Toronto,Commercial
3619,52,Bayview Village (52),Toronto,Commercial
3620,52,Bayview Village (52),Toronto,Outside
3621,52,Bayview Village (52),Toronto,Apartment
3622,52,Bayview Village (52),Toronto,Apartment
3623,52,Bayview Village (52),Toronto,Commercial
3624,52,Bayview Village (52),Toronto,Outside
3625,52,Bayview Village (52),Toronto,Commercial
3626,52,Bayview Village (52),Toronto,Transit
3627,52,Bayview Village (52),Toronto,Commercial
3628,48,Hillcrest Village (48),Toronto,Educational
3629,52,Bayview Village (52),Toronto,Outside
3630,52,Bayview Village (52),Toronto,Other
3631,52,Bayview Village (52),Toronto,Apartment
3632,52,Bayview Village (52),Toronto,Apartment
3633,52,Bayview Village (52),Toronto,Outside
3634,52,Bayview Village (52),Toronto,Outside
3635,52,Bayview Village (52),Toronto,Apartment
3636,52,Bayview Village (52),Toronto,Outside
3637,52,Bayview Village (52),Toronto,Other
3638,52,Bayview Village (52),Toronto,Apartment
3639,52,Bayview Village (52),Toronto,Apartment
3640,52,Bayview Village (52),Toronto,Outside
3641,52,Bayview Village (52),Toronto,Outside
3642,52,Bayview Village (52),Toronto,Outside
3643,52,Bayview Village (52),Toronto,Outside
3644,52,Bayview Village (52),Toronto,Outside
3645,52,Bayview Village (52),Toronto,Commercial
3646,52,Bayview Village (52),Toronto,Apartment
3647,52,Bayview Village (52),Toronto,Outside
3648,52,Bayview Village (52),Toronto,Apartment
3649,52,Bayview Village (52),Toronto,Apartment
3650,52,Bayview Village (52),Toronto,Apartment
3651,52,Bayview Village (52),Toronto,Outside
3652,52,Bayview Village (52),Toronto,Other
3653,52,Bayview Village (52),Toronto,Apartment
3654,52,Bayview Village (52),Toronto,Commercial
3655,52,Bayview Village (52),Toronto,Apartment
3656,52,Bayview Village (52),Toronto,Outside
3657,52,Bayview Village (52),Toronto,Apartment
3658,52,Bayview Village (52),Toronto,Apartment
3659,52,Bayview Village (52),Toronto,Apartment
3660,52,Bayview Village (52),Toronto,Other
3661,52,Bayview Village (52),Toronto,Apartment
3662,52,Bayview Village (52),Toronto,Outside
3663,52,Bayview Village (52),Toronto,Other
3664,52,Bayview Village (52),Toronto,Outside
3665,52,Bayview Village (52),Toronto,Apartment
3666,52,Bayview Village (52),Toronto,Apartment
3667,52,Bayview Village (52),Toronto,Commercial
3668,52,Bayview Village (52),Toronto,Apartment
3669,52,Bayview Village (52),Toronto,Outside
3670,52,Bayview Village (52),Toronto,Other
3671,52,Bayview Village (52),Toronto,Outside
3672,52,Bayview Village (52),Toronto,Apartment
3673,52,Bayview Village (52),Toronto,Outside
3674,52,Bayview Village (52),Toronto,Apartment
3675,52,Bayview Village (52),Toronto,Apartment
3676,52,Bayview Village (52),Toronto,Apartment
3677,52,Bayview Village (52),Toronto,Apartment
3678,52,Bayview Village (52),Toronto,Apartment
3679,52,Bayview Village (52),Toronto,Commercial
3680,52,Bayview Village (52),Toronto,Outside
3681,52,Bayview Village (52),Toronto,Apartment
3682,52,Bayview Village (52),Toronto,Outside
3683,56,Leaside-Bennington (56),Toronto,House
3684,52,Bayview Village (52),Toronto,Outside
3685,52,Bayview Village (52),Toronto,House
3686,52,Bayview Village (52),Toronto,Commercial
3687,52,Bayview Village (52),Toronto,Apartment
3688,53,Henry Farm (53),Toronto,Outside
3689,53,Henry Farm (53),Toronto,Apartment
3690,53,Henry Farm (53),Toronto,House
3691,53,Henry Farm (53),Toronto,Apartment
3692,53,Henry Farm (53),Toronto,Outside
3693,53,Henry Farm (53),Toronto,Other
3694,53,Henry Farm (53),Toronto,Other
3695,53,Henry Farm (53),Toronto,Apartment
3696,53,Henry Farm (53),Toronto,Apartment
3697,53,Henry Farm (53),Toronto,Apartment
3698,53,Henry Farm (53),Toronto,Apartment
3699,53,Henry Farm (53),Toronto,Apartment
3700,53,Henry Farm (53),Toronto,House
3701,53,Henry Farm (53),Toronto,Commercial
3702,53,Henry Farm (53),Toronto,Other
3703,53,Henry Farm (53),Toronto,Educational
3704,53,Henry Farm (53),Toronto,Outside
3705,53,Henry Farm (53),Toronto,Apartment
3706,53,Henry Farm (53),Toronto,Other
3707,48,Hillcrest Village (48),Toronto,House
3708,56,Leaside-Bennington (56),Toronto,House
3709,48,Hillcrest Village (48),Toronto,Other
3710,48,Hillcrest Village (48),Toronto,Apartment
3711,56,Leaside-Bennington (56),Toronto,Educational
3712,48,Hillcrest Village (48),Toronto,Outside
3713,56,Leaside-Bennington (56),Toronto,Apartment
3714,48,Hillcrest Village (48),Toronto,House
3715,56,Leaside-Bennington (56),Toronto,Other
3716,48,Hillcrest Village (48),Toronto,Educational
3717,56,Leaside-Bennington (56),Toronto,House
3718,56,Leaside-Bennington (56),Toronto,Apartment
3719,56,Leaside-Bennington (56),Toronto,Apartment
3720,56,Leaside-Bennington (56),Toronto,Outside
3721,56,Leaside-Bennington (56),Toronto,Outside
3722,56,Leaside-Bennington (56),Toronto,Apartment
3723,56,Leaside-Bennington (56),Toronto,House
3724,56,Leaside-Bennington (56),Toronto,House
3725,56,Leaside-Bennington (56),Toronto,House
3726,56,Leaside-Bennington (56),Toronto,Other
3727,56,Leaside-Bennington (56),Toronto,Other
3728,56,Leaside-Bennington (56),Toronto,Outside
3729,56,Leaside-Bennington (56),Toronto,Commercial
3730,56,Leaside-Bennington (56),Toronto,House
3731,56,Leaside-Bennington (56),Toronto,House
3732,56,Leaside-Bennington (56),Toronto,Apartment
3733,56,Leaside-Bennington (56),Toronto,Apartment
3734,56,Leaside-Bennington (56),Toronto,House
3735,56,Leaside-Bennington (56),Toronto,House
3736,56,Leaside-Bennington (56),Toronto,Other
3737,56,Leaside-Bennington (56),Toronto,Other
3738,56,Leaside-Bennington (56),Toronto,Outside
3739,56,Leaside-Bennington (56),Toronto,Commercial
3740,56,Leaside-Bennington (56),Toronto,Commercial
3741,56,Leaside-Bennington (56),Toronto,Outside
3742,57,Broadview North (57),Toronto,Apartment
3743,56,Leaside-Bennington (56),Toronto,House
3744,57,Broadview North (57),Toronto,Commercial
3745,57,Broadview North (57),Toronto,Apartment
3746,57,Broadview North (57),Toronto,House
3747,57,Broadview North (57),Toronto,Commercial
3748,57,Broadview North (57),Toronto,Outside
3749,57,Broadview North (57),Toronto,Apartment
3750,57,Broadview North (57),Toronto,Outside
3751,57,Broadview North (57),Toronto,House
3752,57,Broadview North (57),Toronto,Apartment
3753,57,Broadview North (57),Toronto,Apartment
3754,57,Broadview North (57),Toronto,Educational
3755,57,Broadview North (57),Toronto,House
3756,57,Broadview North (57),Toronto,House
3757,57,Broadview North (57),Toronto,Apartment
3758,57,Broadview North (57),Toronto,Apartment
3759,57,Broadview North (57),Toronto,House
3760,57,Broadview North (57),Toronto,Outside
3761,57,Broadview North (57),Toronto,Apartment
3762,57,Broadview North (57),Toronto,Apartment
3763,57,Broadview North (57),Toronto,Outside
3764,57,Broadview North (57),Toronto,Outside
3765,57,Broadview North (57),Toronto,Outside
3766,57,Broadview North (57),Toronto,Other
3767,57,Broadview North (57),Toronto,House
3768,57,Broadview North (57),Toronto,House
3769,57,Broadview North (57),Toronto,House
3770,57,Broadview North (57),Toronto,Apartment
3771,57,Broadview North (57),Toronto,Apartment
3772,57,Broadview North (57),Toronto,Outside
3773,57,Broadview North (57),Toronto,Outside
3774,57,Broadview North (57),Toronto,Outside
3775,57,Broadview North (57),Toronto,Outside
3776,57,Broadview North (57),Toronto,Educational
3777,57,Broadview North (57),Toronto,Apartment
3778,57,Broadview North (57),Toronto,Apartment
3779,57,Broadview North (57),Toronto,Other
3780,57,Broadview North (57),Toronto,Commercial
3781,57,Broadview North (57),Toronto,Commercial
3782,57,Broadview North (57),Toronto,House
3783,57,Broadview North (57),Toronto,House
3784,57,Broadview North (57),Toronto,House
3785,57,Broadview North (57),Toronto,House
3786,57,Broadview North (57),Toronto,Commercial
3787,57,Broadview North (57),Toronto,Apartment
3788,57,Broadview North (57),Toronto,House
3789,57,Broadview North (57),Toronto,House
3790,57,Broadview North (57),Toronto,Apartment
3791,57,Broadview North (57),Toronto,Outside
3792,57,Broadview North (57),Toronto,House
3793,57,Broadview North (57),Toronto,House
3794,57,Broadview North (57),Toronto,Educational
3795,57,Broadview North (57),Toronto,Outside
3796,57,Broadview North (57),Toronto,Apartment
3797,57,Broadview North (57),Toronto,Outside
3798,57,Broadview North (57),Toronto,Apartment
3799,57,Broadview North (57),Toronto,Apartment
3800,57,Broadview North (57),Toronto,Apartment
3801,57,Broadview North (57),Toronto,Other
3802,57,Broadview North (57),Toronto,Apartment
3803,57,Broadview North (57),Toronto,House
3804,57,Broadview North (57),Toronto,Apartment
3805,57,Broadview North (57),Toronto,Apartment
3806,57,Broadview North (57),Toronto,House
3807,50,Newtonbrook East (50),Toronto,Transit
3808,57,Broadview North (57),Toronto,House
3809,57,Broadview North (57),Toronto,Apartment
3810,57,Broadview North (57),Toronto,House
3811,57,Broadview North (57),Toronto,Apartment
3812,48,Hillcrest Village (48),Toronto,Educational
3813,48,Hillcrest Village (48),Toronto,House
3814,48,Hillcrest Village (48),Toronto,Educational
3815,48,Hillcrest Village (48),Toronto,Apartment
3816,48,Hillcrest Village (48),Toronto,Educational
3817,48,Hillcrest Village (48),Toronto,Outside
3818,48,Hillcrest Village (48),Toronto,Other
3819,48,Hillcrest Village (48),Toronto,Educational
3820,48,Hillcrest Village (48),Toronto,Commercial
3821,48,Hillcrest Village (48),Toronto,Commercial
3822,48,Hillcrest Village (48),Toronto,Outside
3823,48,Hillcrest Village (48),Toronto,House
3824,48,Hillcrest Village (48),Toronto,Outside
3825,48,Hillcrest Village (48),Toronto,Outside
3826,48,Hillcrest Village (48),Toronto,Outside
3827,48,Hillcrest Village (48),Toronto,Commercial
3828,48,Hillcrest Village (48),Toronto,Commercial
3829,48,Hillcrest Village (48),Toronto,Outside
3830,48,Hillcrest Village (48),Toronto,Educational
3831,48,Hillcrest Village (48),Toronto,Educational
3832,48,Hillcrest Village (48),Toronto,Educational
3833,48,Hillcrest Village (48),Toronto,Apartment
3834,49,Bayview Woods-Steeles (49),Toronto,House
3835,49,Bayview Woods-Steeles (49),Toronto,House
3836,49,Bayview Woods-Steeles (49),Toronto,House
3837,49,Bayview Woods-Steeles (49),Toronto,Outside
3838,49,Bayview Woods-Steeles (49),Toronto,House
3839,49,Bayview Woods-Steeles (49),Toronto,House
3840,49,Bayview Woods-Steeles (49),Toronto,Outside
3841,49,Bayview Woods-Steeles (49),Toronto,House
3842,49,Bayview Woods-Steeles (49),Toronto,Outside
3843,49,Bayview Woods-Steeles (49),Toronto,Outside
3844,49,Bayview Woods-Steeles (49),Toronto,Outside
3845,49,Bayview Woods-Steeles (49),Toronto,House
3846,49,Bayview Woods-Steeles (49),Toronto,House
3847,49,Bayview Woods-Steeles (49),Toronto,Outside
3848,50,Newtonbrook East (50),Toronto,Apartment
3849,50,Newtonbrook East (50),Toronto,Transit
3850,50,Newtonbrook East (50),Toronto,Transit
3851,50,Newtonbrook East (50),Toronto,Outside
3852,50,Newtonbrook East (50),Toronto,Transit
3853,50,Newtonbrook East (50),Toronto,Other
3854,50,Newtonbrook East (50),Toronto,Transit
3855,50,Newtonbrook East (50),Toronto,Apartment
3856,50,Newtonbrook East (50),Toronto,House
3857,50,Newtonbrook East (50),Toronto,Outside
3858,50,Newtonbrook East (50),Toronto,Transit
3859,50,Newtonbrook East (50),Toronto,House
3860,50,Newtonbrook East (50),Toronto,Educational
3861,50,Newtonbrook East (50),Toronto,Outside
3862,50,Newtonbrook East (50),Toronto,Other
3863,50,Newtonbrook East (50),Toronto,Transit
3864,50,Newtonbrook East (50),Toronto,Transit
3865,50,Newtonbrook East (50),Toronto,House
3866,50,Newtonbrook East (50),Toronto,House
3867,50,Newtonbrook East (50),Toronto,Apartment
3868,50,Newtonbrook East (50),Toronto,Outside
3869,50,Newtonbrook East (50),Toronto,Apartment
3870,50,Newtonbrook East (50),Toronto,House
3871,50,Newtonbrook East (50),Toronto,Apartment
3872,50,Newtonbrook East (50),Toronto,House
3873,50,Newtonbrook East (50),Toronto,Apartment
3874,50,Newtonbrook East (50),Toronto,Transit
3875,50,Newtonbrook East (50),Toronto,Transit
3876,50,Newtonbrook East (50),Toronto,House
3877,50,Newtonbrook East (50),Toronto,Apartment
3878,50,Newtonbrook East (50),Toronto,House
3879,50,Newtonbrook East (50),Toronto,Other
3880,50,Newtonbrook East (50),Toronto,Transit
3881,50,Newtonbrook East (50),Toronto,House
3882,50,Newtonbrook East (50),Toronto,Apartment
3883,50,Newtonbrook East (50),Toronto,Transit
3884,50,Newtonbrook East (50),Toronto,Outside
3885,50,Newtonbrook East (50),Toronto,House
3886,50,Newtonbrook East (50),Toronto,Commercial
3887,50,Newtonbrook East (50),Toronto,House
3888,50,Newtonbrook East (50),Toronto,Outside
3889,51,Willowdale East (51),Toronto,Outside
3890,51,Willowdale East (51),Toronto,Apartment
3891,51,Willowdale East (51),Toronto,Apartment
3892,51,Willowdale East (51),Toronto,House
3893,51,Willowdale East (51),Toronto,Apartment
3894,51,Willowdale East (51),Toronto,House
3895,51,Willowdale East (51),Toronto,Outside
3896,51,Willowdale East (51),Toronto,Educational
3897,51,Willowdale East (51),Toronto,Apartment
3898,51,Willowdale East (51),Toronto,Apartment
3899,55,Thorncliffe Park (55),Toronto,Outside
3900,55,Thorncliffe Park (55),Toronto,Outside
3901,55,Thorncliffe Park (55),Toronto,Apartment
3902,55,Thorncliffe Park (55),Toronto,Commercial
3903,55,Thorncliffe Park (55),Toronto,Outside
3904,55,Thorncliffe Park (55),Toronto,Outside
3905,55,Thorncliffe Park (55),Toronto,Apartment
3906,55,Thorncliffe Park (55),Toronto,Other
3907,55,Thorncliffe Park (55),Toronto,Outside
3908,55,Thorncliffe Park (55),Toronto,Commercial
3909,55,Thorncliffe Park (55),Toronto,Commercial
3910,55,Thorncliffe Park (55),Toronto,Commercial
3911,55,Thorncliffe Park (55),Toronto,Apartment
3912,55,Thorncliffe Park (55),Toronto,Apartment
3913,55,Thorncliffe Park (55),Toronto,Commercial
3914,55,Thorncliffe Park (55),Toronto,Apartment
3915,55,Thorncliffe Park (55),Toronto,Other
3916,55,Thorncliffe Park (55),Toronto,Commercial
3917,55,Thorncliffe Park (55),Toronto,Outside
3918,55,Thorncliffe Park (55),Toronto,Commercial
3919,55,Thorncliffe Park (55),Toronto,Outside
3920,55,Thorncliffe Park (55),Toronto,Apartment
3921,55,Thorncliffe Park (55),Toronto,Apartment
3922,55,Thorncliffe Park (55),Toronto,Apartment
3923,55,Thorncliffe Park (55),Toronto,Commercial
3924,55,Thorncliffe Park (55),Toronto,Outside
3925,55,Thorncliffe Park (55),Toronto,Apartment
3926,55,Thorncliffe Park (55),Toronto,Apartment
3927,55,Thorncliffe Park (55),Toronto,Outside
3928,55,Thorncliffe Park (55),Toronto,Commercial
3929,55,Thorncliffe Park (55),Toronto,Apartment
3930,56,Leaside-Bennington (56),Toronto,House
3931,56,Leaside-Bennington (56),Toronto,House
3932,56,Leaside-Bennington (56),Toronto,Other
3933,56,Leaside-Bennington (56),Toronto,Other
3934,56,Leaside-Bennington (56),Toronto,Commercial
3935,56,Leaside-Bennington (56),Toronto,Educational
3936,56,Leaside-Bennington (56),Toronto,Other
3937,56,Leaside-Bennington (56),Toronto,Educational
3938,56,Leaside-Bennington (56),Toronto,Educational
3939,56,Leaside-Bennington (56),Toronto,Educational
3940,56,Leaside-Bennington (56),Toronto,House
3941,56,Leaside-Bennington (56),Toronto,House
3942,56,Leaside-Bennington (56),Toronto,House
3943,56,Leaside-Bennington (56),Toronto,Apartment
3944,56,Leaside-Bennington (56),Toronto,House
3945,56,Leaside-Bennington (56),Toronto,Other
3946,56,Leaside-Bennington (56),Toronto,Other
3947,56,Leaside-Bennington (56),Toronto,House
3948,56,Leaside-Bennington (56),Toronto,Outside
3949,56,Leaside-Bennington (56),Toronto,Educational
3950,56,Leaside-Bennington (56),Toronto,Educational
3951,56,Leaside-Bennington (56),Toronto,Apartment
3952,56,Leaside-Bennington (56),Toronto,Outside
3953,56,Leaside-Bennington (56),Toronto,Other
3954,56,Leaside-Bennington (56),Toronto,Other
3955,56,Leaside-Bennington (56),Toronto,Educational
3956,56,Leaside-Bennington (56),Toronto,House
3957,56,Leaside-Bennington (56),Toronto,Commercial
3958,56,Leaside-Bennington (56),Toronto,Commercial
3959,56,Leaside-Bennington (56),Toronto,Other
3960,56,Leaside-Bennington (56),Toronto,Outside
3961,56,Leaside-Bennington (56),Toronto,Outside
3962,56,Leaside-Bennington (56),Toronto,House
3963,56,Leaside-Bennington (56),Toronto,Outside
3964,56,Leaside-Bennington (56),Toronto,Educational
3965,56,Leaside-Bennington (56),Toronto,Educational
3966,56,Leaside-Bennington (56),Toronto,Other
3967,56,Leaside-Bennington (56),Toronto,Other
3968,56,Leaside-Bennington (56),Toronto,Other
3969,56,Leaside-Bennington (56),Toronto,Apartment
3970,56,Leaside-Bennington (56),Toronto,House
3971,56,Leaside-Bennington (56),Toronto,House
3972,56,Leaside-Bennington (56),Toronto,Apartment
3973,56,Leaside-Bennington (56),Toronto,Apartment
3974,56,Leaside-Bennington (56),Toronto,House
3975,56,Leaside-Bennington (56),Toronto,Educational
3976,56,Leaside-Bennington (56),Toronto,Educational
3977,56,Leaside-Bennington (56),Toronto,House
3978,56,Leaside-Bennington (56),Toronto,Other
3979,56,Leaside-Bennington (56),Toronto,Other
3980,56,Leaside-Bennington (56),Toronto,Other
3981,63,The Beaches (63),Toronto,Apartment
3982,56,Leaside-Bennington (56),Toronto,Other
3983,56,Leaside-Bennington (56),Toronto,Outside
3984,56,Leaside-Bennington (56),Toronto,House
3985,56,Leaside-Bennington (56),Toronto,Apartment
3986,56,Leaside-Bennington (56),Toronto,Other
3987,56,Leaside-Bennington (56),Toronto,Commercial
3988,56,Leaside-Bennington (56),Toronto,Other
3989,62,East End-Danforth (62),Toronto,Transit
3990,56,Leaside-Bennington (56),Toronto,House
3991,56,Leaside-Bennington (56),Toronto,House
3992,56,Leaside-Bennington (56),Toronto,Other
3993,56,Leaside-Bennington (56),Toronto,House
3994,56,Leaside-Bennington (56),Toronto,House
3995,56,Leaside-Bennington (56),Toronto,House
3996,56,Leaside-Bennington (56),Toronto,Other
3997,56,Leaside-Bennington (56),Toronto,House
3998,56,Leaside-Bennington (56),Toronto,House
3999,56,Leaside-Bennington (56),Toronto,House
4000,56,Leaside-Bennington (56),Toronto,Commercial
4001,63,The Beaches (63),Toronto,Other
4002,63,The Beaches (63),Toronto,Other
4003,63,The Beaches (63),Toronto,House
4004,63,The Beaches (63),Toronto,House
4005,63,The Beaches (63),Toronto,Apartment
4006,63,The Beaches (63),Toronto,House
4007,63,The Beaches (63),Toronto,House
4008,63,The Beaches (63),Toronto,House
4009,63,The Beaches (63),Toronto,Outside
4010,63,The Beaches (63),Toronto,House
4011,63,The Beaches (63),Toronto,Other
4012,63,The Beaches (63),Toronto,Outside
4013,63,The Beaches (63),Toronto,Apartment
4014,63,The Beaches (63),Toronto,House
4015,63,The Beaches (63),Toronto,Outside
4016,63,The Beaches (63),Toronto,House
4017,63,The Beaches (63),Toronto,Other
4018,63,The Beaches (63),Toronto,Apartment
4019,63,The Beaches (63),Toronto,House
